"id_factura","cantidad_vendida","precio_unitario_historico","ingresos_linea","llave_fecha","id_track_original","nombre_cancion","album","artista","genero_actual","genero_anterior","registro_activo"
312,1,0.99,0.99,20241001,3268,"Beautiful Boy","Instant Karma: The Amnesty International Campaign to Save Darfur","U2","Pop","","T"
312,1,0.99,0.99,20241001,3274,"God","Instant Karma: The Amnesty International Campaign to Save Darfur","U2","Pop","","T"
312,1,0.99,0.99,20241001,3280,"War Pigs","Speak of the Devil","Ozzy Osbourne","Rock","","T"
312,1,0.99,0.99,20241001,3286,"Iron Man/Children of the Grave","Speak of the Devil","Ozzy Osbourne","Rock","","T"
312,1,0.99,0.99,20241001,3292,"Still Loving You","20th Century Masters - The Millennium Collection: The Best of Scorpions","Scorpions","Rock","","T"
313,1,0.99,0.99,20241006,3301,"Salutations","House of Pain","House Of Pain","Hip Hop/Rap","","T"
313,1,0.99,0.99,20241006,3310,"Commercial 2","House of Pain","House Of Pain","Hip Hop/Rap","","T"
313,1,0.99,0.99,20241006,3319,"Instinto Colectivo","Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro","O Rappa","Electronica/Dance","","T"
313,1,0.99,0.99,20241006,3328,"Armadura","Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro","O Rappa","Electronica/Dance","","T"
313,1,1.99,1.99,20241006,3337,"Past Present and Future","LOST Season 4","Lost","Drama","","T"
313,1,1.99,1.99,20241006,3346,"Ji Yeon","LOST Season 4","Lost","TV Shows","","T"
313,1,0.99,0.99,20241006,3355,"Love Comes","Every Kind of Light","The Posies","Rock","","T"
313,1,1.99,1.99,20241006,3364,"There's No Place Like Home Pt. 3","LOST Season 4","Lost","Drama","","T"
313,1,0.99,0.99,20241006,3373,"Four Walled World","Temple of the Dog","Temple of the Dog","Alternative","","T"
313,1,0.99,0.99,20241006,3382,"Billie Jean","Carry On","Chris Cornell","Alternative","","T"
313,1,0.99,0.99,20241006,3391,"Sound of a Gun","Revelations","Audioslave","Alternative","","T"
313,1,0.99,0.99,20241006,3400,"Moth","Revelations","Audioslave","Alternative","","T"
313,1,0.99,0.99,20241006,3409,"Suite for Solo Cello No. 1 in G Major BWV 1007: I. Pr�lude","Bach: The Cello Suites","Yo-Yo Ma","Classical","","T"
313,1,0.99,0.99,20241006,3418,"Die Walk�re: The Ride of the Valkyries","Wagner: Favourite Overtures","Sir Georg Solti & Wiener Philharmoniker","Classical","","T"
314,1,0.99,0.99,20241014,3432,"Scheherazade Op. 35: I. The Sea and Sindbad's Ship","Scheherazade","Chicago Symphony Orchestra & Fritz Reiner","Classical","","T"
316,1,0.99,0.99,20241027,3436,"Karelia Suite Op.11: 2. Ballade (Tempo Di Menuetto)","Sibelius: Finlandia","Berliner Philharmoniker & Hans Rosbaud","Classical","","T"
316,1,0.99,0.99,20241027,3438,"Fantasia On Greensleeves","The World of Classical Favourites","Academy of St. Martin in the Fields & Sir Neville Marriner","Classical","","T"
315,1,0.99,0.99,20241027,3433,"Concerto No.2 in F Major BWV1047 I. Allegro","Bach: The Brandenburg Concertos","Orchestra of The Age of Enlightenment","Classical","","T"
315,1,0.99,0.99,20241027,3434,"Concerto for Piano No. 2 in F Minor Op. 21: II. Larghetto","Chopin: Piano Concertos Nos. 1 & 2","Emanuel Ax Eugene Ormandy & Philadelphia Orchestra","Classical","","T"
317,1,0.99,0.99,20241028,3440,"Concerto for Cello and Orchestra in E minor Op. 85: I. Adagio - Moderato","Elgar: Cello Concerto & Vaughan Williams: Fantasias","Felix Schmidt London Symphony Orchestra & Rafael Fr�hbeck de Burgos","Classical","","T"
317,1,0.99,0.99,20241028,3442,"Wellington's Victory or the Battle Symphony Op.91: 2. Symphony of Triumph","Tchaikovsky: 1812 Festival Overture Op.49 Capriccio Italien & Beethoven: Wellington's Victory","Antal Dor�ti & London Symphony Orchestra","Classical","","T"
317,1,0.99,0.99,20241028,3444,"Romeo et Juliette: No. 11 - Danse des Chevaliers","Prokofiev: Romeo & Juliet","Michael Tilson Thomas & San Francisco Symphony","Classical","","T"
317,1,0.99,0.99,20241028,3446,"Symphonie Fantastique Op. 14: V. Songe d'une nuit du sabbat","Berlioz: Symphonie Fantastique","Michael Tilson Thomas & San Francisco Symphony","Classical","","T"
318,1,0.99,0.99,20241029,3450,"Peer Gynt Suite No.1 Op.46: 1. Morning Mood","Grieg: Peer Gynt Suites & Sibelius: Pell�as et M�lisande","Berliner Philharmoniker & Herbert Von Karajan","Classical","","T"
318,1,0.99,0.99,20241029,3454,"Symphony No. 41 in C Major K. 551 ""Jupiter"": IV. Molto allegro","Mozart: Symphonies Nos. 40 & 41","Berliner Philharmoniker & Herbert Von Karajan","Classical","","T"
318,1,0.99,0.99,20241029,3458,"Just Friends","Back to Black","Amy Winehouse","R&B/Soul","","T"
318,1,0.99,0.99,20241029,3462,"Wake Up Alone","Back to Black","Amy Winehouse","R&B/Soul","","T"
318,1,0.99,0.99,20241029,3466,"Rehab (Hot Chip Remix)","Back to Black","Amy Winehouse","R&B/Soul","","T"
318,1,0.99,0.99,20241029,3470,"I Heard Love Is Blind","Frank","Amy Winehouse","Pop","","T"
319,1,0.99,0.99,20241101,3,"Fast As a Shark","Restless and Wild","Accept","Rock","","T"
319,1,0.99,0.99,20241101,9,"Snowballed","For Those About To Rock We Salute You","AC/DC","Rock","","T"
319,1,0.99,0.99,20241101,15,"Go Down","Let There Be Rock","AC/DC","Rock","","T"
319,1,0.99,0.99,20241101,21,"Hell Ain't A Bad Place To Be","Let There Be Rock","AC/DC","Rock","","T"
319,1,0.99,0.99,20241101,3476,"Help Yourself","Frank","Amy Winehouse","Pop","","T"
319,1,0.99,0.99,20241101,3482,"Suite No. 3 in D BWV 1068: III. Gavotte I & II","Bach: Orchestral Suites Nos. 1 - 4","Academy of St. Martin in the Fields Sir Neville Marriner & Thurston Dart","Classical","","T"
319,1,0.99,0.99,20241101,3488,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest Lord the Secrets of Our Hearts","Purcell: Music for the Queen Mary","Equale Brass Ensemble John Eliot Gardiner & Munich Monteverdi Orchestra and Choir","Classical","","T"
319,1,0.99,0.99,20241101,3494,"Symphony No. 2 Op. 16 -  ""The Four Temperaments"": II. Allegro Comodo e Flemmatico","Nielsen: The Six Symphonies","G�teborgs Symfoniker & Neeme J�rvi","Classical","","T"
319,1,0.99,0.99,20241101,3500,"String Quartet No. 12 in C Minor D. 703 ""Quartettsatz"": II. Andante - Allegro assai","Schubert: The Late String Quartets & String Quintet (3 CD's)","Emerson String Quartet","Classical","","T"
320,1,0.99,0.99,20241106,30,"Amazing","Big Ones","Aerosmith","Rock","","T"
320,1,0.99,0.99,20241106,39,"You Oughta Know","Jagged Little Pill","Alanis Morissette","Rock","","T"
320,1,0.99,0.99,20241106,48,"Not The Doctor","Jagged Little Pill","Alanis Morissette","Rock","","T"
320,1,0.99,0.99,20241106,57,"It Ain't Like That","Facelift","Alice In Chains","Rock","","T"
320,1,0.99,0.99,20241106,66,"Por Causa De Voc�","Warner 25 Anos","Ant�nio Carlos Jobim","Jazz","","T"
320,1,0.99,0.99,20241106,75,"O Boto (B�to)","Warner 25 Anos","Ant�nio Carlos Jobim","Jazz","","T"
320,1,0.99,0.99,20241106,84,"Welcome Home (Sanitarium)","Plays Metallica By Four Cellos","Apocalyptica","Metal","","T"
320,1,0.99,0.99,20241106,93,"Exploder","Audioslave","Audioslave","Rock","","T"
320,1,0.99,0.99,20241106,102,"Doesn't Remind Me","Out Of Exile","Audioslave","Alternative & Punk","","T"
320,1,0.99,0.99,20241106,111,"Money","BackBeat Soundtrack","BackBeat","Rock And Roll","","T"
320,1,0.99,0.99,20241106,120,"Carol","BackBeat Soundtrack","BackBeat","Rock And Roll","","T"
320,1,0.99,0.99,20241106,129,"Solo-Panhandler","The Best Of Billy Cobham","Billy Cobham","Jazz","","T"
320,1,0.99,0.99,20241106,138,"Bored To Tears","Alcohol Fueled Brewtality Live! [Disc 1]","Black Label Society","Metal","","T"
320,1,0.99,0.99,20241106,147,"Blood In The Wall","Alcohol Fueled Brewtality Live! [Disc 2]","Black Label Society","Metal","","T"
321,1,0.99,0.99,20241114,161,"Snowblind","Black Sabbath Vol. 4 (Remaster)","Black Sabbath","Metal","","T"
322,1,0.99,0.99,20241127,162,"Cornucopia","Black Sabbath Vol. 4 (Remaster)","Black Sabbath","Metal","","T"
322,1,0.99,0.99,20241127,163,"Laguna Sunrise","Black Sabbath Vol. 4 (Remaster)","Black Sabbath","Metal","","T"
323,1,0.99,0.99,20241127,165,"Under The Sun/Every Day Comes and Goes","Black Sabbath Vol. 4 (Remaster)","Black Sabbath","Metal","","T"
323,1,0.99,0.99,20241127,167,"Body Count's In The House","Body Count","Body Count","Alternative & Punk","","T"
324,1,0.99,0.99,20241128,169,"Body Count","Body Count","Body Count","Alternative & Punk","","T"
324,1,0.99,0.99,20241128,171,"Bowels Of The Devil","Body Count","Body Count","Alternative & Punk","","T"
324,1,0.99,0.99,20241128,173,"KKK Bitch","Body Count","Body Count","Alternative & Punk","","T"
324,1,0.99,0.99,20241128,175,"Voodoo","Body Count","Body Count","Alternative & Punk","","T"
325,1,0.99,0.99,20241129,179,"Evil Dick","Body Count","Body Count","Alternative & Punk","","T"
325,1,0.99,0.99,20241129,183,"King In Crimson","Chemical Wedding","Bruce Dickinson","Metal","","T"
325,1,0.99,0.99,20241129,187,"Book Of Thel","Chemical Wedding","Bruce Dickinson","Metal","","T"
325,1,0.99,0.99,20241129,191,"Machine Men","Chemical Wedding","Bruce Dickinson","Metal","","T"
325,1,0.99,0.99,20241129,195,"Let Me Love You Baby","The Best Of Buddy Guy - The Millenium Collection","Buddy Guy","Blues","","T"
325,1,0.99,0.99,20241129,199,"Leave My Girl Alone","The Best Of Buddy Guy - The Millenium Collection","Buddy Guy","Blues","","T"
326,1,0.99,0.99,20241202,205,"Jorge Da Capad�cia","Prenda Minha","Caetano Veloso","Latin","","T"
326,1,0.99,0.99,20241202,211,"Bem Devagar","Prenda Minha","Caetano Veloso","Latin","","T"
326,1,0.99,0.99,20241202,217,"Mel","Prenda Minha","Caetano Veloso","Latin","","T"
326,1,0.99,0.99,20241202,223,"Sozinho (Hitmakers Classic Mix)","Sozinho Remix Ao Vivo","Caetano Veloso","Latin","","T"
326,1,0.99,0.99,20241202,229,"Samba De Orly","Minha Historia","Chico Buarque","Latin","","T"
326,1,0.99,0.99,20241202,235,"Apesar De Voc�","Minha Historia","Chico Buarque","Latin","","T"
326,1,0.99,0.99,20241202,241,"Geni E O Zepelim","Minha Historia","Chico Buarque","Latin","","T"
326,1,0.99,0.99,20241202,247,"O Cidad�o Do Mundo","Afrociberdelia","Chico Science & Na��o Zumbi","Latin","","T"
326,1,0.99,0.99,20241202,253,"Maracatu At�mico","Afrociberdelia","Chico Science & Na��o Zumbi","Latin","","T"
327,1,0.99,0.99,20241207,262,"Interlude Zumbi","Afrociberdelia","Chico Science & Na��o Zumbi","Latin","","T"
327,1,0.99,0.99,20241207,271,"Rios Pontes & Overdrives","Da Lama Ao Caos","Chico Science & Na��o Zumbi","Latin","","T"
327,1,0.99,0.99,20241207,280,"Lixo Do Mangue","Da Lama Ao Caos","Chico Science & Na��o Zumbi","Latin","","T"
327,1,0.99,0.99,20241207,289,"Podes Crer","Ac�stico MTV [Live]","Cidade Negra","Reggae","","T"
327,1,0.99,0.99,20241207,298,"A Cor Do Sol","Ac�stico MTV [Live]","Cidade Negra","Reggae","","T"
327,1,0.99,0.99,20241207,307,"Doutor","Cidade Negra - Hits","Cidade Negra","Reggae","","T"
327,1,0.99,0.99,20241207,316,"Linha Do Equador","Na Pista","Cl�udio Zoli","Latin","","T"
327,1,0.99,0.99,20241207,325,"TriboTchan","Ax� Bahia 2001","Various Artists","Pop","","T"
327,1,0.99,0.99,20241207,334,"Reggae Tchan","Ax� Bahia 2001","Various Artists","Pop","","T"
327,1,0.99,0.99,20241207,343,"Communication Breakdown(2)","BBC Sessions [Disc 1] [Live]","Led Zeppelin","Rock","","T"
327,1,0.99,0.99,20241207,352,"Carolina Hard-Core Ecstasy","Bongo Fury","Frank Zappa & Captain Beefheart","Rock","","T"
327,1,0.99,0.99,20241207,361,"X-9 2001","Carnaval 2001","Various Artists","Soundtrack","","T"
327,1,0.99,0.99,20241207,370,"Ipiranga 2001","Carnaval 2001","Various Artists","Soundtrack","","T"
327,1,0.99,0.99,20241207,379,"�gua de Beber","Chill: Brazil (Disc 1)","Marcos Valle","Latin","","T"
328,1,0.99,0.99,20241215,393,"Tarde Em Itapo�","Chill: Brazil (Disc 2)","Ant�nio Carlos Jobim","Latin","","T"
329,1,0.99,0.99,20241228,394,"Tanto Tempo","Chill: Brazil (Disc 2)","Ant�nio Carlos Jobim","Latin","","T"
329,1,0.99,0.99,20241228,395,"Eu Vim Da Bahia - Live","Chill: Brazil (Disc 2)","Ant�nio Carlos Jobim","Latin","","T"
330,1,0.99,0.99,20241228,397,"Linha Do Horizonte","Chill: Brazil (Disc 2)","Ant�nio Carlos Jobim","Latin","","T"
330,1,0.99,0.99,20241228,399,"Abrir A Porta","Chill: Brazil (Disc 2)","Ant�nio Carlos Jobim","Latin","","T"
331,1,0.99,0.99,20241229,401,"Momentos Que Marcam","Chill: Brazil (Disc 2)","Ant�nio Carlos Jobim","Latin","","T"
331,1,0.99,0.99,20241229,403,"Bumbo Da Mangueira","Chill: Brazil (Disc 2)","Ant�nio Carlos Jobim","Latin","","T"
331,1,0.99,0.99,20241229,405,"Santo Antonio","Chill: Brazil (Disc 2)","Ant�nio Carlos Jobim","Latin","","T"
331,1,0.99,0.99,20241229,407,"S� Tinha De Ser Com Voc�","Chill: Brazil (Disc 2)","Ant�nio Carlos Jobim","Latin","","T"
332,1,0.99,0.99,20241230,411,"Turn The Page","Garage Inc. (Disc 1)","Metallica","Metal","","T"
332,1,0.99,0.99,20241230,415,"Astronomy","Garage Inc. (Disc 1)","Metallica","Metal","","T"
332,1,0.99,0.99,20241230,419,"A Kind Of Magic","Greatest Hits II","Queen","Rock","","T"
332,1,0.99,0.99,20241230,423,"I Want To Break Free","Greatest Hits II","Queen","Rock","","T"
332,1,0.99,0.99,20241230,427,"Who Wants To Live Forever","Greatest Hits II","Queen","Rock","","T"
332,1,0.99,0.99,20241230,431,"The Invisible Man","Greatest Hits II","Queen","Rock","","T"
333,1,0.99,0.99,20250102,437,"Black Diamond","Greatest Kiss","Kiss","Rock","","T"
333,1,0.99,0.99,20250102,443,"Shock Me","Greatest Kiss","Kiss","Rock","","T"
333,1,0.99,0.99,20250102,449,"Calling Dr. Love","Greatest Kiss","Kiss","Rock","","T"
333,1,0.99,0.99,20250102,455,"God Gave Rock 'n' Roll To You","Greatest Kiss","Kiss","Rock","","T"
333,1,0.99,0.99,20250102,461,"Surrender","Heart of the Night","Spyro Gyra","Jazz","","T"
333,1,0.99,0.99,20250102,467,"Best Thing","Heart of the Night","Spyro Gyra","Jazz","","T"
333,1,0.99,0.99,20250102,473,"When I Come Around","International Superhits","Green Day","Alternative & Punk","","T"
333,1,0.99,0.99,20250102,479,"Walking Contradiction","International Superhits","Green Day","Alternative & Punk","","T"
333,1,0.99,0.99,20250102,485,"Minority","International Superhits","Green Day","Alternative & Punk","","T"
334,1,0.99,0.99,20250107,494,"Slave","Into The Light","David Coverdale","Rock","","T"
334,1,0.99,0.99,20250107,503,"Come�aria Tudo Outra Vez","Meus Momentos","Gonzaguinha","Latin","","T"
334,1,0.99,0.99,20250107,512,"Comportamento Geral","Meus Momentos","Gonzaguinha","Latin","","T"
334,1,0.99,0.99,20250107,521,"Menino Do Rio","Minha Historia","Chico Buarque","Latin","","T"
334,1,0.99,0.99,20250107,530,"Ando Meio Desligado","Minha Hist�ria","Os Mutantes","Alternative & Punk","","T"
334,1,0.99,0.99,20250107,539,"Rita Lee","Minha Hist�ria","Os Mutantes","Alternative & Punk","","T"
334,1,0.99,0.99,20250107,548,"Smoke On The Water","MK III The Final Concerts [Disc 1]","Deep Purple","Rock","","T"
334,1,0.99,0.99,20250107,557,"Beija-Flor","Sambas De Enredo 2001","Various Artists","Latin","","T"
334,1,0.99,0.99,20250107,566,"Caprichosos","Sambas De Enredo 2001","Various Artists","Latin","","T"
334,1,0.99,0.99,20250107,575,"Do You Like The Way","Supernatural","Santana","Rock","","T"
334,1,0.99,0.99,20250107,584,"Manuel","The Best of Ed Motta","Ed Motta","Latin","","T"
334,1,0.99,0.99,20250107,593,"Do You Have Other Loves?","The Best of Ed Motta","Ed Motta","Latin","","T"
334,1,0.99,0.99,20250107,602,"'Round Midnight","The Essential Miles Davis [Disc 1]","Miles Davis","Jazz","","T"
334,1,0.99,0.99,20250107,611,"E.S.P.","The Essential Miles Davis [Disc 2]","Miles Davis","Jazz","","T"
335,1,0.99,0.99,20250115,625,"Blue Rythm Fantasy","Up An' Atom","Gene Krupa","Jazz","","T"
336,1,0.99,0.99,20250128,626,"Drum Boogie","Up An' Atom","Gene Krupa","Jazz","","T"
336,1,0.99,0.99,20250128,627,"Let Me Off Uptown","Up An' Atom","Gene Krupa","Jazz","","T"
337,1,0.99,0.99,20250128,629,"Opus No.1","Up An' Atom","Gene Krupa","Jazz","","T"
337,1,0.99,0.99,20250128,631,"How High The Moon","Up An' Atom","Gene Krupa","Jazz","","T"
338,1,0.99,0.99,20250129,633,"Up An' Atom","Up An' Atom","Gene Krupa","Jazz","","T"
338,1,0.99,0.99,20250129,635,"Lemon Drop","Up An' Atom","Gene Krupa","Jazz","","T"
338,1,0.99,0.99,20250129,637,"Overtime","Up An' Atom","Gene Krupa","Jazz","","T"
338,1,0.99,0.99,20250129,639,"Don't Take Your Love From Me","Up An' Atom","Gene Krupa","Jazz","","T"
339,1,0.99,0.99,20250130,643,"Jungle Drums","Up An' Atom","Gene Krupa","Jazz","","T"
339,1,0.99,0.99,20250130,647,"Pot-Pourri N.� 4","Vin�cius De Moraes - Sem Limite","Toquinho & Vin�cius","Bossa Nova","","T"
339,1,0.99,0.99,20250130,651,"Pot-Pourri N.� 5","Vin�cius De Moraes - Sem Limite","Toquinho & Vin�cius","Bossa Nova","","T"
339,1,0.99,0.99,20250130,655,"Por Que Ser�","Vin�cius De Moraes - Sem Limite","Toquinho & Vin�cius","Bossa Nova","","T"
339,1,0.99,0.99,20250130,659,"Samba Em Prel�dio","Vin�cius De Moraes - Sem Limite","Toquinho & Vin�cius","Bossa Nova","","T"
339,1,0.99,0.99,20250130,663,"Ch�o de Giz (Elba Ramalho)","Vozes do MPB","Various Artists","Latin","","T"
340,1,0.99,0.99,20250202,669,"Ca�ador de Mim (S� & Guarabyra)","Vozes do MPB","Various Artists","Latin","","T"
340,1,0.99,0.99,20250202,675,"Susie Q","Chronicle Vol. 1","Creedence Clearwater Revival","Rock","","T"
340,1,0.99,0.99,20250202,681,"Commotion","Chronicle Vol. 1","Creedence Clearwater Revival","Rock","","T"
340,1,0.99,0.99,20250202,687,"Run Through The Jungle","Chronicle Vol. 1","Creedence Clearwater Revival","Rock","","T"
340,1,0.99,0.99,20250202,693,"Sweet Hitch-Hiker","Chronicle Vol. 1","Creedence Clearwater Revival","Rock","","T"
340,1,0.99,0.99,20250202,699,"Tombstone Shadow","Chronicle Vol. 2","Creedence Clearwater Revival","Rock","","T"
340,1,0.99,0.99,20250202,705,"The Midnight Special","Chronicle Vol. 2","Creedence Clearwater Revival","Rock","","T"
340,1,0.99,0.99,20250202,711,"Molina","Chronicle Vol. 2","Creedence Clearwater Revival","Rock","","T"
340,1,0.99,0.99,20250202,717,"Eu Sou Neguinha (Ao Vivo)","C�ssia Eller - Cole��o Sem Limite [Disc 2]","C�ssia Eller","Latin","","T"
341,1,0.99,0.99,20250207,726,"Palavras Ao Vento","C�ssia Eller - Cole��o Sem Limite [Disc 2]","C�ssia Eller","Latin","","T"
341,1,0.99,0.99,20250207,735,"Metr�. Linha 743","C�ssia Eller - Sem Limite [Disc 1]","C�ssia Eller","Latin","","T"
341,1,0.99,0.99,20250207,744,"Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos)","C�ssia Eller - Sem Limite [Disc 1]","C�ssia Eller","Latin","","T"
341,1,0.99,0.99,20250207,753,"You Keep On Moving","Come Taste The Band","Deep Purple","Rock","","T"
341,1,0.99,0.99,20250207,762,"No No No","Fireball","Deep Purple","Rock","","T"
341,1,0.99,0.99,20250207,771,"Nobody's Home","Knocking at Your Back Door: The Best Of Deep Purple in the 80's","Deep Purple","Rock","","T"
341,1,0.99,0.99,20250207,780,"Maybe I'm A Leo","Machine Head","Deep Purple","Rock","","T"
341,1,0.99,0.99,20250207,789,"Sometimes I Feel Like Screaming","Purpendicular","Deep Purple","Rock","","T"
341,1,0.99,0.99,20250207,798,"King Of Dreams","Slaves And Masters","Deep Purple","Rock","","T"
341,1,0.99,0.99,20250207,807,"Stormbringer","Stormbringer","Deep Purple","Rock","","T"
341,1,0.99,0.99,20250207,816,"The Battle Rages On","The Battle Rages On","Deep Purple","Rock","","T"
341,1,0.99,0.99,20250207,825,"One Man's Meat","The Battle Rages On","Deep Purple","Rock","","T"
341,1,0.99,0.99,20250207,834,"When Love & Hate Collide","Vault: Def Leppard's Greatest Hits","Def Leppard","Rock","","T"
341,1,0.99,0.99,20250207,843,"Otay","Outbreak","Dennis Chambers","Jazz","","T"
342,1,0.99,0.99,20250215,857,"�libi","Djavan Ao Vivo - Vol. 02","Djavan","Latin","","T"
343,1,0.99,0.99,20250228,858,"Esquinas","Djavan Ao Vivo - Vol. 02","Djavan","Latin","","T"
343,1,0.99,0.99,20250228,859,"Se...","Djavan Ao Vivo - Vol. 02","Djavan","Latin","","T"
344,1,0.99,0.99,20250228,861,"Lil�s","Djavan Ao Vivo - Vol. 02","Djavan","Latin","","T"
344,1,0.99,0.99,20250228,863,"Um Amor Puro","Djavan Ao Vivo - Vol. 02","Djavan","Latin","","T"
345,1,0.99,0.99,20250301,865,"Nem Um Dia","Djavan Ao Vivo - Vol. 1","Djavan","Latin","","T"
345,1,0.99,0.99,20250301,867,"A�ai","Djavan Ao Vivo - Vol. 1","Djavan","Latin","","T"
345,1,0.99,0.99,20250301,869,"Flor De Lis","Djavan Ao Vivo - Vol. 1","Djavan","Latin","","T"
345,1,0.99,0.99,20250301,871,"Azul","Djavan Ao Vivo - Vol. 1","Djavan","Latin","","T"
346,1,0.99,0.99,20250302,875,"Acelerou","Djavan Ao Vivo - Vol. 1","Djavan","Latin","","T"
346,1,0.99,0.99,20250302,879,"Atr�s da Porta","Elis Regina-Minha Hist�ria","Elis Regina","Latin","","T"
346,1,0.99,0.99,20250302,883,"Al� Al� Marciano","Elis Regina-Minha Hist�ria","Elis Regina","Latin","","T"
346,1,0.99,0.99,20250302,887,"As Apar�ncias Enganam","Elis Regina-Minha Hist�ria","Elis Regina","Latin","","T"
346,1,0.99,0.99,20250302,891,"Layla","The Cream Of Clapton","Eric Clapton","Blues","","T"
346,1,0.99,0.99,20250302,895,"Crossroads","The Cream Of Clapton","Eric Clapton","Blues","","T"
347,1,0.99,0.99,20250305,901,"After Midnight","The Cream Of Clapton","Eric Clapton","Blues","","T"
347,1,0.99,0.99,20250305,907,"Promises","The Cream Of Clapton","Eric Clapton","Blues","","T"
347,1,0.99,0.99,20250305,913,"Lonely Stranger","Unplugged","Eric Clapton","Blues","","T"
347,1,0.99,0.99,20250305,919,"San Francisco Bay Blues","Unplugged","Eric Clapton","Blues","","T"
347,1,0.99,0.99,20250305,925,"Last Cup Of Sorrow","Album Of The Year","Faith No More","Alternative & Punk","","T"
347,1,0.99,0.99,20250305,931,"Got That Feeling","Album Of The Year","Faith No More","Alternative & Punk","","T"
347,1,0.99,0.99,20250305,937,"Midlife Crisis","Angel Dust","Faith No More","Alternative & Punk","","T"
347,1,0.99,0.99,20250305,943,"Be Aggressive","Angel Dust","Faith No More","Alternative & Punk","","T"
347,1,0.99,0.99,20250305,949,"Get Out","King For A Day Fool For A Lifetime","Faith No More","Rock","","T"
348,1,0.99,0.99,20250310,958,"Take This Bottle","King For A Day Fool For A Lifetime","Faith No More","Rock","","T"
348,1,0.99,0.99,20250310,967,"Surprise! You're Dead!","The Real Thing","Faith No More","Alternative & Punk","","T"
348,1,0.99,0.99,20250310,976,"Falamansa Song","Deixa Entrar","Falamansa","Latin","","T"
348,1,0.99,0.99,20250310,985,"Medo De Escuro","Deixa Entrar","Falamansa","Latin","","T"
348,1,0.99,0.99,20250310,994,"The Last Song","In Your Honor [Disc 1]","Foo Fighters","Rock","","T"
348,1,0.99,0.99,20250310,1003,"Friend Of A Friend","In Your Honor [Disc 2]","Foo Fighters","Rock","","T"
348,1,0.99,0.99,20250310,1012,"Times Like These","One By One","Foo Fighters","Alternative & Punk","","T"
348,1,0.99,0.99,20250310,1021,"Monkey Wrench","The Colour And The Shape","Foo Fighters","Rock","","T"
348,1,0.99,0.99,20250310,1030,"Everlong","The Colour And The Shape","Foo Fighters","Rock","","T"
348,1,0.99,0.99,20250310,1039,"What Now My Love","My Way: The Best Of Frank Sinatra [Disc 1]","Frank Sinatra","Easy Listening","","T"
348,1,0.99,0.99,20250310,1048,"It Was A Very Good Year","My Way: The Best Of Frank Sinatra [Disc 1]","Frank Sinatra","Easy Listening","","T"
348,1,0.99,0.99,20250310,1057,"Entrando Na Sua (Intro)","Roda De Funk","Funk Como Le Gusta","Latin","","T"
348,1,0.99,0.99,20250310,1066,"Dujji","Roda De Funk","Funk Como Le Gusta","Latin","","T"
348,1,0.99,0.99,20250310,1075,"Esperando Na Janela","As Can��es de Eu Tu Eles","Gilberto Gil","Soundtrack","","T"
349,1,0.99,0.99,20250318,1089,"Is This Love (Live)","Quanta Gente Veio Ver (Live)","Gilberto Gil","Latin","","T"
350,1,0.99,0.99,20250331,1090,"Stir It Up (Live)","Quanta Gente Veio Ver (Live)","Gilberto Gil","Latin","","T"
350,1,0.99,0.99,20250331,1091,"Refavela (Live)","Quanta Gente Veio Ver (Live)","Gilberto Gil","Latin","","T"
351,1,0.99,0.99,20250331,1093,"Quanta (Live)","Quanta Gente Veio Ver (Live)","Gilberto Gil","Latin","","T"
351,1,0.99,0.99,20250331,1095,"Pela Internet (Live)","Quanta Gente Veio Ver (Live)","Gilberto Gil","Latin","","T"
352,1,0.99,0.99,20250401,1097,"Opachor� (Live)","Quanta Gente Veio Ver (Live)","Gilberto Gil","Latin","","T"
352,1,0.99,0.99,20250401,1099,"A Novidade (Live)","Quanta Gente Veio Ver (Live)","Gilberto Gil","Latin","","T"
352,1,0.99,0.99,20250401,1101,"De Ouro E Marfim (Live)","Quanta Gente Veio Ver (Live)","Gilberto Gil","Latin","","T"
352,1,0.99,0.99,20250401,1103,"Lamento De Carnaval","Quanta Gente Veio ver--B�nus De Carnaval","Gilberto Gil","Jazz","","T"
353,1,0.99,0.99,20250402,1107,"Refazenda","Unplugged","Eric Clapton","Latin","","T"
353,1,0.99,0.99,20250402,1111,"A Paz","Unplugged","Eric Clapton","Latin","","T"
353,1,0.99,0.99,20250402,1115,"Tempo Rei","Unplugged","Eric Clapton","Latin","","T"
353,1,0.99,0.99,20250402,1119,"Toda Menina Baiana","Unplugged","Eric Clapton","Latin","","T"
353,1,0.99,0.99,20250402,1123,"Changes","Faceless","Godsmack","Metal","","T"
353,1,0.99,0.99,20250402,1127,"I Fucking Hate You","Faceless","Godsmack","Metal","","T"
354,1,0.99,0.99,20250405,1133,"American Idiot","American Idiot","Green Day","Alternative & Punk","","T"
354,1,0.99,0.99,20250405,1139,"Give Me Novacaine","American Idiot","Green Day","Alternative & Punk","","T"
354,1,0.99,0.99,20250405,1145,"Whatsername","American Idiot","Green Day","Alternative & Punk","","T"
